id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,property_type,accommodates,first_review,review_scores_value,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_rating,maximum_nights,listing_url,host_is_superhost,host_response_time,host_response_rate
722319905229519121,Home in Vitacura · 3 bedrooms · 4 beds · 3 baths,392825489,Alejandro,Vitacura,-33.38087,-70.55504,Entire home/apt,212.857,5,2,2023-08-01,0.21,1,89,2,Entire home,5,2022-12-11,4.5,5.0,5.0,4.5,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/722319905229519121,f,within a day,50%
726689712073986259,Condo in Santiago · ★5.0 · 2 bedrooms · 3 beds · 2 baths,481532436,Franco,Santiago,-33.4577089,-70.6698696,Entire home/apt,80.0,2,25,2023-09-03,2.27,2,342,25,Entire condo,4,2022-10-28,5.0,5.0,5.0,5.0,4.92,5.0,5.0,364,https://www.airbnb.com/rooms/726689712073986259,t,within a few hours,80%
726838159537310328,Condo in Santiago · ★4.79 · 2 bedrooms · 2 beds · 2 baths,263760800,Sergio,Santiago,-33.4402296,-70.6415927,Entire home/apt,49.0,2,34,2023-08-27,2.91,3,334,34,Entire condo,4,2022-10-08,4.79,4.88,4.76,4.94,4.79,4.97,4.79,1125,https://www.airbnb.com/rooms/726838159537310328,t,within an hour,100%
722346449280055852,Serviced apartment in Santiago · ★4.93 · 2 bedrooms · 4 beds · 2 baths,99795196,Gerardo,Santiago,-33.44599,-70.64184,Entire home/apt,46.286,2,57,2023-09-22,5.9,1,280,57,Entire serviced apartment,5,2022-12-08,4.95,4.91,4.86,4.95,5.0,4.98,4.93,365,https://www.airbnb.com/rooms/722346449280055852,t,within an hour,100%
722377947469612295,Rental unit in Santiago · ★4.91 · 1 bedroom · 1 bed · 1 bath,246649720,Adolfo,Santiago,-33.43295,-70.65972,Entire home/apt,30.0,2,11,2023-09-03,0.91,1,364,11,Entire rental unit,2,2022-09-25,4.82,4.55,4.91,5.0,5.0,4.91,4.91,365,https://www.airbnb.com/rooms/722377947469612295,f,within a few hours,100%
727423866217073291,casa particular in Providencia · ★4.67 · 1 bedroom · 1 bed · 1 private bath,480825410,Jean-Francois,Providencia,-33.4449974,-70.6150569,Private room,45.0,1,6,2022-12-04,0.51,2,281,6,Private room in casa particular,2,2022-10-09,4.83,4.83,5.0,4.5,5.0,5.0,4.67,365,https://www.airbnb.com/rooms/727423866217073291,f,,
727423950120072361,casa particular in Providencia · 1 bedroom · 1 bed · 1 private bath,480825410,Jean-Francois,Providencia,-33.4441,-70.61599,Private room,55.0,1,2,2022-10-29,0.17,2,281,2,Private room in casa particular,2,2022-10-06,5.0,5.0,5.0,5.0,5.0,5.0,4.5,365,https://www.airbnb.com/rooms/727423950120072361,f,,
727466280505472626,Rental unit in Providencia · ★4.31 · 3 bedrooms · 4 beds · 2 baths,265703231,Ignacio,Providencia,-33.43586,-70.61423,Entire home/apt,71.429,4,13,2023-09-05,1.34,1,302,13,Entire rental unit,5,2022-12-06,4.38,4.23,4.92,4.54,4.62,4.62,4.31,300,https://www.airbnb.com/rooms/727466280505472626,f,within an hour,90%
722482206338733751,Rental unit in Las Condes · 2 bedrooms · 2 beds · 2.5 baths,140461751,Sofi,Las Condes,-33.40269,-70.55546,Entire home/apt,120.0,4,0,,,1,365,0,Entire rental unit,4,,,,,,,,,10,https://www.airbnb.com/rooms/722482206338733751,f,,
727471038769346274,Home in Santiago · ★New · 3 bedrooms · 5 beds · 2 baths,481446891,Paola,Santiago,-33.47583,-70.64866,Entire home/apt,68.394,15,1,2023-08-20,0.86,1,356,1,Entire home,5,2023-08-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/727471038769346274,f,within an hour,100%
722532424543497249,Rental unit in Santiago · ★4.84 · 1 bedroom · 1 bed · 1 bath,11703287,Ireli,Santiago,-33.43689,-70.64426,Entire home/apt,25.429000000000002,1,56,2023-09-05,4.65,4,278,56,Entire rental unit,2,2022-09-28,4.86,4.73,4.93,4.91,4.96,4.98,4.84,365,https://www.airbnb.com/rooms/722532424543497249,t,within an hour,100%
722569271319585244,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,456656876,Aqc,Las Condes,-33.41555605718582,-70.60103492439802,Entire home/apt,120.0,1,1,2023-01-29,0.13,32,298,1,Entire rental unit,3,2023-01-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/722569271319585244,f,within an hour,100%
727554792409379776,Rental unit in Ñuñoa · ★4.93 · 1 bedroom · 1 bed · 1 private bath,80809749,Daniel,Ñuñoa,-33.44677,-70.60182,Private room,14.265,1,15,2023-09-03,2.39,1,355,15,Private room in rental unit,1,2023-03-20,5.0,5.0,4.93,5.0,5.0,5.0,4.93,21,https://www.airbnb.com/rooms/727554792409379776,f,within a few hours,90%
722690920836151462,Condo in Santiago · ★5.0 · 1 bedroom · 2 beds · 1 bath,160004378,Alvaro,Santiago,-33.44312,-70.65899,Entire home/apt,29.143,3,14,2023-09-10,1.18,5,179,14,Entire condo,3,2022-10-02,5.0,4.93,4.93,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/722690920836151462,t,within an hour,97%
722693463424866746,Condo in Santiago · ★4.76 · 1 bedroom · 2 beds · 1 bath,160004378,Alvaro,Santiago,-33.44155,-70.66,Entire home/apt,30.0,3,17,2023-09-10,1.42,5,166,17,Entire condo,3,2022-09-30,4.88,4.88,4.65,4.82,4.94,4.76,4.76,365,https://www.airbnb.com/rooms/722693463424866746,t,within an hour,97%
722930766141962525,Condo in Providencia · ★5.0 · 1 bedroom · 1 bed · 2 baths,377855285,Carolina,Providencia,-33.44239,-70.60306,Entire home/apt,40.0,15,4,2023-06-30,0.44,1,347,4,Entire condo,3,2022-12-25,5.0,4.75,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/722930766141962525,f,within a few hours,100%
727610704368543384,Villa in Lo Barnechea · 6 bedrooms · 8 beds · 5 baths,51905394,Cristian,Lo Barnechea,-33.36227,-70.52946,Entire home/apt,250.0,28,0,,,1,364,0,Entire villa,8,,,,,,,,,31,https://www.airbnb.com/rooms/727610704368543384,f,,
723372786389488772,Serviced apartment in Las Condes · ★5.0 · 1 bedroom · 1 bed · 1 bath,119347057,TudptoenChile,Las Condes,-33.3989634,-70.5723429,Entire home/apt,65.0,2,13,2023-07-23,1.27,34,111,13,Entire serviced apartment,2,2022-11-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/723372786389488772,t,within an hour,99%
727710856309170885,Rental unit in Santiago · ★4.84 · 1 bedroom · 1 bed · 1 private bath,478744872,María José,Santiago,-33.44403,-70.66516,Private room,24.07,1,25,2023-06-19,2.12,1,0,25,Private room in rental unit,2,2022-10-06,4.8,4.76,4.8,4.8,4.92,4.92,4.84,365,https://www.airbnb.com/rooms/727710856309170885,f,,
723527331025972968,Serviced apartment in Santiago · 1 bedroom · 2 beds · 1 bath,193945872,Jan,Santiago,-33.43647,-70.64736,Entire home/apt,42.776,1,0,,,5,358,0,Entire serviced apartment,1,,,,,,,,,365,https://www.airbnb.com/rooms/723527331025972968,f,within an hour,100%
727942428423372400,Guest suite in La Reina · 1 bedroom · 1 bed · 1 private bath,4134987,Mirey,La Reina,-33.45468,-70.56005,Private room,17.0,10,2,2023-02-17,0.19,2,365,2,Private room in guest suite,2,2022-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/727942428423372400,f,within an hour,100%
723527472283385580,Serviced apartment in Santiago · ★5.0 · 2 bedrooms · 4 beds · 2 baths,193945872,Jan,Santiago,-33.43782,-70.64716,Entire home/apt,80.205,1,4,2023-05-03,0.38,5,358,4,Entire serviced apartment,4,2022-11-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/723527472283385580,f,within an hour,100%
723765378604370800,Serviced apartment in Providencia · ★4.97 · 1 bedroom · 1 bed · 1 bath,15191534,Esteban,Providencia,-33.42899,-70.60827,Entire home/apt,42.143,2,34,2023-09-11,3.1,1,53,34,Entire serviced apartment,2,2022-10-30,4.88,4.97,4.97,4.91,5.0,5.0,4.97,365,https://www.airbnb.com/rooms/723765378604370800,t,within an hour,100%
728125218935537383,Rental unit in Santiago · ★4.38 · 1 bedroom · 1 bed · 1 bath,481780751,Francisco,Santiago,-33.4491364,-70.64756419999999,Entire home/apt,23.0,1,37,2023-09-03,3.7,1,262,37,Entire rental unit,2,2022-11-28,4.22,3.95,4.57,4.35,4.76,4.84,4.38,1125,https://www.airbnb.com/rooms/728125218935537383,f,within an hour,100%
728299038071235642,Condo in Independencia · 1 bedroom · 1 bed · 1.5 shared baths,438873249,Manuel,Independencia,-33.4300069,-70.6538874,Private room,22.0,2,1,2022-10-11,0.09,1,365,1,Private room in condo,4,2022-10-11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1125,https://www.airbnb.com/rooms/728299038071235642,f,,
723788421637036688,Rental unit in Santiago · ★2.60 · 2 bedrooms · 2 beds · 1 bath,82334986,María,Santiago,-33.4432,-70.63547,Entire home/apt,20.0,3,5,2023-02-19,0.42,1,358,5,Entire rental unit,3,2022-10-01,3.0,2.2,3.2,3.0,3.4,3.4,2.6,14,https://www.airbnb.com/rooms/723788421637036688,f,a few days or more,0%
728315827368476036,Guesthouse in Maipú · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,481822806,Carlos,Maipú,-33.51744,-70.75186,Private room,20.857,1,4,2023-03-18,0.36,1,364,4,Private room in guesthouse,2,2022-10-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/728315827368476036,f,within a few hours,100%
723901594354723812,Rental unit in Santiago · 1 bedroom · 1 bed · 1 shared bath,37342284,Andrea,Providencia,-33.44616,-70.63032,Private room,15.619,2,2,2022-10-22,0.17,1,357,2,Private room in rental unit,1,2022-10-10,4.5,4.5,5.0,5.0,5.0,5.0,5.0,30,https://www.airbnb.com/rooms/723901594354723812,f,within a few hours,100%
728345964569815423,Rental unit in Santiago · ★4.40 · 1 bedroom · 1 bed · 1 bath,379030356,Rosi,Santiago,-33.43821,-70.64409,Entire home/apt,36.214,1,10,2023-04-27,0.85,4,364,10,Entire rental unit,2,2022-10-06,4.5,4.3,4.7,4.7,4.9,4.7,4.4,365,https://www.airbnb.com/rooms/728345964569815423,f,within an hour,100%
728385513779637873,Vacation home in Santiago · 2 bedrooms · 3 beds · 2 baths,104155181,Jose,Las Condes,-33.41831,-70.56028,Entire home/apt,85.0,3,1,2023-02-02,0.13,1,358,1,Entire vacation home,4,2023-02-02,4.0,4.0,5.0,4.0,5.0,5.0,4.0,365,https://www.airbnb.com/rooms/728385513779637873,f,,
728394251033639610,Rental unit in Providencia · 1 bedroom · 1 bed · 1 private bath,161101235,Katherine,Providencia,-33.42404,-70.594,Private room,60.0,3,0,,,2,0,0,Private room in rental unit,2,,,,,,,,,1125,https://www.airbnb.com/rooms/728394251033639610,f,,
728507791154622072,Rental unit in Santiago · ★4.56 · 1 bedroom · 1 bed · 1 bath,324248487,Fernando,Estación Central,-33.45244,-70.69513,Entire home/apt,35.0,1,9,2023-09-03,1.26,2,363,9,Entire rental unit,2,2023-02-22,4.67,4.67,4.78,4.78,5.0,5.0,4.56,365,https://www.airbnb.com/rooms/728507791154622072,t,within an hour,100%
728939761674632209,Home in La Reina · ★4.67 · 1 bedroom · 1 bed · 1 bath,149475812,Alejandra,La Reina,-33.4465572,-70.5680967,Entire home/apt,75.0,2,6,2023-07-02,0.57,1,287,6,Entire home,2,2022-11-14,4.17,4.33,5.0,4.67,4.5,4.33,4.67,365,https://www.airbnb.com/rooms/728939761674632209,f,within an hour,100%
723958083442601839,Condo in Las Condes · 1 bedroom · 1 bed · 1 private bath,479756804,Alfredo,Las Condes,-33.4112209,-70.56727959999999,Private room,45.9,10,1,2023-07-26,0.5,3,362,1,Private room in condo,4,2023-07-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,120,https://www.airbnb.com/rooms/723958083442601839,t,within an hour,100%
729044973267163718,Condo in Ñuñoa · 1 bedroom · 1 bed · 1 bath,382795465,Antonio,Ñuñoa,-33.44964,-70.61463,Entire home/apt,58.571,5,0,,,1,0,0,Entire condo,2,,,,,,,,,7,https://www.airbnb.com/rooms/729044973267163718,f,,
729126220723511673,Loft in Providencia · ★5.0 · 3 bedrooms · 4 beds · 2 baths,38408018,Patricia,Providencia,-33.41991040432813,-70.60301806137693,Entire home/apt,100.0,7,6,2023-08-11,0.62,3,314,6,Entire loft,4,2022-12-07,4.67,4.83,4.83,4.83,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/729126220723511673,t,within a few hours,100%
729151824622083237,Rental unit in Providencia · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,163715458,Beatriz,Providencia,-33.42974,-70.59619,Entire home/apt,84.0,10,8,2023-07-31,0.76,1,111,8,Entire rental unit,5,2022-11-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/729151824622083237,t,within a few hours,100%
723972127743027543,Rental unit in Las Condes · ★4.96 · 2 bedrooms · 4 beds · 2 baths,235041203,Carolina,Las Condes,-33.38481,-70.5324,Entire home/apt,88.571,2,26,2023-09-18,2.38,9,354,26,Entire rental unit,5,2022-10-31,4.85,4.88,4.96,4.92,5.0,4.92,4.96,1125,https://www.airbnb.com/rooms/723972127743027543,t,within an hour,100%
724000376122914466,Loft in Santiago · ★4.83 · 1 bedroom · 1 bed · 1 bath,148541344,Natalia,Ñuñoa,-33.46055,-70.62815,Entire home/apt,35.0,3,12,2023-05-31,1.01,1,74,12,Entire loft,2,2022-10-02,4.92,4.92,4.67,5.0,4.83,5.0,4.83,1125,https://www.airbnb.com/rooms/724000376122914466,t,within an hour,100%
729466220875369148,Home in Quinta Normal · 1 bedroom · 1 bed · 1 private bath,157496850,Willy,Quinta Normal,-33.42352,-70.705,Private room,17.0,2,0,,,1,364,0,Private room in home,1,,,,,,,,,365,https://www.airbnb.com/rooms/729466220875369148,f,,
724088195349459144,Rental unit in Vitacura · 3 bedrooms · 4 beds · 3 baths,481033150,Patricio,Vitacura,-33.40714,-70.59874,Entire home/apt,160.0,30,0,,,1,0,0,Entire rental unit,5,,,,,,,,,60,https://www.airbnb.com/rooms/724088195349459144,f,,
729496725125467778,Condo in Santiago · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,339897433,Humberto,Santiago,-33.4386818,-70.6485634,Private room,16.429000000000002,2,32,2023-09-04,2.72,2,165,32,Private room in condo,2,2022-10-06,4.84,4.81,4.84,4.88,4.88,4.84,4.75,1125,https://www.airbnb.com/rooms/729496725125467778,f,within an hour,93%
729530624270407511,Rental unit in Santiago · ★4.95 · 1 bedroom · 2 beds · 1 bath,292399668,Leticia,Santiago,-33.4357389,-70.6441679,Entire home/apt,58.571,1,119,2023-09-05,10.23,1,269,119,Entire rental unit,2,2022-10-10,4.87,4.97,4.96,4.95,4.98,4.92,4.95,1125,https://www.airbnb.com/rooms/729530624270407511,t,within an hour,100%
724108811711769262,casa particular in Providencia · ★4.70 · 1 bedroom · 1 bed · 1 private bath,385981206,Diego,Providencia,-33.4296563,-70.6234918,Private room,21.0,1,44,2023-09-19,4.0,1,328,44,Private room in casa particular,2,2022-10-29,4.73,4.41,4.93,4.68,4.89,4.82,4.7,1125,https://www.airbnb.com/rooms/724108811711769262,f,within an hour,90%
729550396233325605,Rental unit in Santiago · ★4.33 · 2 bedrooms · 3 beds · 1 bath,497279039,Solange Andrea,Estación Central,-33.4563,-70.69133,Entire home/apt,48.0,1,69,2023-07-17,5.85,5,298,69,Entire rental unit,4,2022-10-05,4.38,4.33,3.71,4.51,4.75,4.42,4.33,365,https://www.airbnb.com/rooms/729550396233325605,f,,
729633502622763138,Rental unit in Vitacura · ★4.88 · 1 bedroom · 1 bed · 1 bath,465238647,Anita,Vitacura,-33.39827,-70.57389,Entire home/apt,55.0,2,16,2023-08-30,1.5,1,326,16,Entire rental unit,2,2022-11-08,4.81,4.94,5.0,4.75,4.81,4.94,4.88,365,https://www.airbnb.com/rooms/729633502622763138,t,within a few hours,90%
724243008984887193,Serviced apartment in Santiago · ★4.73 · 2 bedrooms · 2 beds · 2 baths,193945872,Jan,Santiago,-33.43785,-70.64803,Entire home/apt,58.550000000000004,1,15,2023-09-20,1.4,5,335,15,Entire serviced apartment,4,2022-11-06,4.73,4.6,4.6,4.8,4.87,4.93,4.73,365,https://www.airbnb.com/rooms/724243008984887193,f,within an hour,100%
724253850033312354,Serviced apartment in Santiago · ★4.14 · 2 bedrooms · 2 beds · 1 bath,193945872,Jan,Santiago,-33.43764,-70.64706,Entire home/apt,52.802,1,7,2023-09-04,0.64,5,359,7,Entire serviced apartment,3,2022-10-29,4.14,4.14,3.86,4.43,4.29,4.29,4.14,365,https://www.airbnb.com/rooms/724253850033312354,f,within an hour,100%
729679004399986868,Condo in Santiago · ★4.84 · 1 bedroom · 1 bed · 1 bath,19754191,Cristián,Santiago,-33.43889619999999,-70.64191120000001,Entire home/apt,35.728,2,19,2023-09-19,1.97,4,303,19,Entire condo,2,2022-12-09,4.74,5.0,5.0,4.79,4.89,4.95,4.84,45,https://www.airbnb.com/rooms/729679004399986868,t,within an hour,100%
724503525202062411,Home in Santiago · 1 bedroom · 1 bed · 1 private bath,241077280,Sebastián,Providencia,-33.42346,-70.61884,Private room,26.0,2,2,2022-10-14,0.17,1,365,2,Private room in home,2,2022-10-07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/724503525202062411,f,within a day,83%
729687370158078038,Condo in Providencia · ★4.82 · 1 bedroom · 2 beds · 1 bath,47504628,Laura Marcela,Providencia,-33.4262371,-70.6037053,Entire home/apt,40.571,2,22,2023-09-10,1.88,1,290,22,Entire condo,3,2022-10-07,4.77,4.82,4.91,4.77,5.0,5.0,4.82,365,https://www.airbnb.com/rooms/729687370158078038,,within an hour,100%
724548832871835034,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,9456327,Francisco,Las Condes,-33.41338,-70.59022,Entire home/apt,73.176,7,2,2023-05-24,0.3,2,285,2,Entire rental unit,2,2023-03-11,5.0,5.0,5.0,5.0,4.0,4.5,5.0,365,https://www.airbnb.com/rooms/724548832871835034,f,within a day,80%
729689011681092436,Condo in Providencia · 1 bedroom · 2 beds · 1.5 baths,482083673,Pedro,Providencia,-33.42061,-70.60782,Entire home/apt,35.832,6,2,2023-09-07,1.62,1,203,2,Entire condo,3,2023-08-18,5.0,2.5,5.0,4.0,4.5,5.0,4.5,1125,https://www.airbnb.com/rooms/729689011681092436,f,within a few hours,90%
724652996101392244,Condo in Santiago · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,339897433,Humberto,Santiago,-33.4386818,-70.6485634,Private room,18.643,2,45,2023-09-13,3.87,2,341,45,Private room in condo,2,2022-10-10,4.82,4.84,4.8,4.87,4.93,4.89,4.78,1125,https://www.airbnb.com/rooms/724652996101392244,f,within an hour,93%
724683551927210970,Condo in Providencia · ★4.89 · 3 bedrooms · 4 beds · 2 baths,102845850,Pilar,Providencia,-33.43468,-70.60695,Entire home/apt,93.143,3,9,2023-08-06,0.83,1,294,9,Entire condo,5,2022-11-01,4.67,4.78,4.78,5.0,5.0,5.0,4.89,1125,https://www.airbnb.com/rooms/724683551927210970,f,within an hour,100%
729760511979778480,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,108564243,Danny,Las Condes,-33.37186,-70.50886,Entire home/apt,55.0,7,2,2023-02-07,0.18,1,364,2,Entire rental unit,4,2022-10-25,5.0,5.0,4.5,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/729760511979778480,t,within an hour,100%
724733009966503149,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 private bath,172406205,Magdalena,Providencia,-33.43424,-70.6085,Private room,26.0,2,19,2023-09-02,1.74,2,197,19,Private room in rental unit,1,2022-10-31,5.0,4.89,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/724733009966503149,f,within a day,100%
729938963083703875,Guest suite in La Florida · 1 bedroom · 1 bed · 1 bath,123977613,Hernan,La Florida,-33.53656986044053,-70.5881767719984,Entire home/apt,43.0,1,1,2023-03-04,0.15,3,364,1,Entire guest suite,2,2023-03-04,4.0,4.0,4.0,4.0,4.0,4.0,4.0,365,https://www.airbnb.com/rooms/729938963083703875,t,within an hour,100%
730014831607898865,Rental unit in Santiago · ★4.68 · 1 bedroom · 1 bed · 1 bath,152758108,Victor Hugo,Santiago,-33.44876,-70.65435,Entire home/apt,30.999000000000002,3,31,2023-09-12,4.21,4,179,31,Entire rental unit,2,2023-02-15,4.55,4.77,4.71,4.74,4.77,4.81,4.68,90,https://www.airbnb.com/rooms/730014831607898865,f,within an hour,100%
724757981322706655,Vacation home in Ñuñoa · 1 bedroom · 3 beds · 1 shared bath,481169123,Alejandra,Ñuñoa,-33.4613009,-70.6167476,Private room,55.0,1,0,,,1,0,0,Private room in vacation home,3,,,,,,,,,365,https://www.airbnb.com/rooms/724757981322706655,f,,
730381462086643860,Condo in Las Condes · 3 bedrooms · 3 beds · 2 baths,170066768,Johana,Las Condes,-33.37225,-70.5136,Entire home/apt,100.0,4,1,2022-12-11,0.1,1,44,1,Entire condo,4,2022-12-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,365,https://www.airbnb.com/rooms/730381462086643860,f,,
725050082459041753,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,69802276,Carolina,Santiago,-33.44241088769631,-70.6426477432251,Entire home/apt,41.429,2,3,2023-09-02,0.8,1,179,3,Entire rental unit,2,2023-06-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1125,https://www.airbnb.com/rooms/725050082459041753,f,within an hour,100%
725070502043930848,Rental unit in Las Condes · ★4.71 · 1 bedroom · 2 beds · 1 bath,326246192,Juan Eduardo,Las Condes,-33.415073,-70.60031699999999,Entire home/apt,55.0,3,7,2023-09-08,0.66,1,322,7,Entire rental unit,2,2022-11-12,4.86,4.71,4.86,4.86,4.86,4.71,4.71,1125,https://www.airbnb.com/rooms/725070502043930848,f,within an hour,100%
730453429041910343,Condo in Santiago · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,482224784,Panguilemu,Santiago,-33.4420606,-70.6694277,Private room,49.0,2,4,2023-03-18,0.36,1,0,4,Private room in condo,2,2022-10-30,4.0,4.0,4.0,4.0,3.75,4.0,4.0,365,https://www.airbnb.com/rooms/730453429041910343,f,,
725203151168240152,Rental unit in Ñuñoa · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,244887066,Jorge,Ñuñoa,-33.46501,-70.62141,Private room,40.0,1,4,2022-10-30,0.33,2,89,4,Private room in rental unit,2,2022-09-30,4.75,5.0,5.0,5.0,5.0,5.0,5.0,31,https://www.airbnb.com/rooms/725203151168240152,t,within an hour,100%
